2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/com.google.guava_33.4.0.jre.jar
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1003])
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/slf4j.api_2.0.16.jar
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/jakarta.annotation-api_1.3.5.jar
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [74])
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.apache.commons.cli_1.9.0.jar
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [76])
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.apache.commons.commons-codec_1.16.0.jar
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2025-06-09 13:54:02,506 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/com.google.guava.failureaccess_1.0.2.jar
2025-06-09 13:54:02,508 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/var/folders/hw/47gwp03916sckccljk_yt90r0000gn/T/m2e-archetypeGenerator5649799839268603228":
